"FNO","NAME","TYPE","PHONE","ADDRESS","SCORE","THEME","POSTER","IMAGES","TIME","PARKING","CONTENT","HIT","PRICE","JJIMCOUNT","REPLYCOUNT","LIKECOUNT","RDAYS"
8147,"하루방뒷고기","한식-삼겹살","(02) 529-0316","서울 강남구 도곡동 954-17",3.9,"가족외식 , 술 마시는 친구와 함께 , 일상데이트 , 점심식사 , 접대 , 포장 가능 , 삼겹살 , 맥주 , 소주 , 냉면 , 고기 보양식","/restaurant/restimg/007/zzmenuimg/h12112710_z.jpg","/restaurant/restimg/007/menuimg/h12112710.jpg,/restaurant/restimg/007/menuimg/h12112711.jpg,/restaurant/restimg/007/menuimg/h1211271.jpg,/restaurant/restimg/007/menuimg/h1211272.jpg,/restaurant/restimg/007/menuimg/h1211276.jpg,/restaurant/restimg/007/menuimg/h1211277.jpg,/restaurant/restimg/007/menuimg/h12112715.jpg,/restaurant/restimg/007/menuimg/h12112716.jpg,/restaurant/restimg/007/menuimg/h12112717.jpg,/restaurant/restimg/007/menuimg/h12112718.jpg,/restaurant/restimg/007/h121127a.jpg","10:00 ~ 06:00","30대, 주차방법: 유료, 주차장소: 발렛파킹/2시간 무료/ 초과시 2,000원","양재역에서 새롭게 맛볼 수 있는 제주도 예술뒷고기 맛집 ""하루방뒷고기"" 너무 맛있어 뒤로 빼돌려 몰래 먹었다고 해서 “뒷고기”라고 불리는 돼지고기 특수부위, 청정지역 제주산 돼지고기만을 사용하고 있고 100% 참숯만을 사용해서 그 맛이 일품이다. 담백하고 식감이 좋은 ""뒷고기"", 꼬들꼬들한 맛에 ""덜미살"", 지방이 적어 부드러운 맛에 ""뽈살"" 등 다양한 맛에 특수부위 제주 돼지고기들을 맛있게 준비되어 있다. 별미인 껍데기도 같이 부담 없는 가격에 준비되어 같이 맛보면 돼지고기를 쫄짓 하면서 더욱 맛있게 즐길 수 있다. 또한 멸치액젓이 같이 준비되어 더 깊은 제주돼지고기에 풍미를 맛볼 수 있다. 점심에는 김치찌개 메뉴인 ""돼지짜글이""와 푸짐하고 담백하게 한 그릇 할 수 있는 ""순대국밥"", 구수한 맛에 ""우렁된장""으로 든든한 점심을 즐길 수 있다. 부담 없는 가격대에 든든하게 즐길 수 있는 맛집, 양재역 맛집 ""하루방뒷고기""이다.",0,"10,000 ~ 20,000원",0,0,0,2347810111416212425262728293031
8148,"와인친구","양식-기타","(031) 705-7324","경기 성남시 분당구 야탑동 361-5 3층 304호",3.9,"술 못마시는 친구와 함께 , 일상데이트 , 스테이크 , 와인 , 양식 면요리 , Italian","/restaurant/restimg/007/zzmenuimg/r4025271_z.jpg","/restaurant/restimg/007/menuimg/r4025271.jpg,/restaurant/restimg/007/menuimg/r4025272.jpg,/restaurant/restimg/007/menuimg/r4025273.jpg,/restaurant/restimg/007/r402527a.jpg","16:30 ~ 01:30","50대, 주차방법: 무료, 주차장소: 전용","분당구 인근 분위기 좋고,스테이크가 맛있는 와인바를 찾으세요? 이 곳, 와인친구가 있어요! 아기자기하면서도 멋있는 내부공간을 갖추고 있는 와인친구에서 맛드러진 스테이크와 퐁듀등 각종 메뉴를 와인과 함께 만나 볼 수 있다. 스테이크를 주문하면 맛있는 빵과 후식이 제공되고 얘기만 잘하면 서비스도 팍팍 받을 수 있다고 하니 꼭! 애교쟁이 지인과 함께 동행할 것을 추천한다. 이밖에도 100여종의 다양한 와인을 취향에 따라 즐길수 있고, 스테이크나 파스타까지 다양한 메뉴를 맛볼수 있으니 친구와 연인과 함께 맛있는 추억을 만들어 보는 것은 어떨까.",0,"10,000 ~ 20,000원",0,0,0,251112172021222325
8149,"크래버대게나라 판교점","한식(대게전문점)","(031) 8016-5593","경기 성남시 분당구 삼평동 646 서건빌딩 13층",4.4,"가족외식 , 어른과 함께라면 , 특별한 날엔 , 점심식사 , 접대 , 소주","/restaurant/restimg/002/zzmenuimg/h4922624_z.jpg","/restaurant/restimg/002/menuimg/h4922624.jpg,/restaurant/restimg/002/menuimg/h4922628.jpg,/restaurant/restimg/002/menuimg/h49226212.jpg,/restaurant/restimg/002/menuimg/h4922621.jpg,/restaurant/restimg/002/menuimg/h4922622.jpg,/restaurant/restimg/002/menuimg/h4922623.jpg,/restaurant/restimg/002/h492262a.jpg","11:00 ~ 24:00","100대, 주차방법: 무료, 주차장소: 전용/100","가족을 사랑하는 고객님의 마음을 닮고 싶은 “대게나라” 특별한 날, 소중한 분들과의 행복한 시간으로 기억되어지는 곳이다. 정말 좋은 서비스를 위해 고객이 말하지 않는 것도 볼 수 있고 즐거운 시간을 위해 찾아오신 고객님의 얼굴에 언제나 환한 미소가 담길 수 있도록 항상 최선을 다하는 곳 ""대게나라""에서 소중한 시간을 가져보길 바란다.",0,"30,000 ~ 50,000원",0,0,0,12791013151617202324252931
8150,"현복집","한식","(02) 511-6888","서울 강남구 논현동 96-15 동암빌딩 1층",3,"어른과 함께라면 , 술 마시는 친구와 함께 , 점심식사 , 복어 , 고급 일식 , 국물요리 , 몸보신","/restaurant/restimg/006/zzmenuimg/h1168766_z.jpg","/restaurant/restimg/006/menuimg/h1168766.jpg,/restaurant/restimg/006/menuimg/h1168769.jpg,/restaurant/restimg/006/menuimg/h11687624.jpg,/restaurant/restimg/006/menuimg/h1168761.jpg,/restaurant/restimg/006/menuimg/h1168762.jpg,/restaurant/restimg/006/menuimg/h1168763.jpg,/restaurant/restimg/006/menuimg/h11687687.jpg,/restaurant/restimg/006/menuimg/h11687688.jpg,/restaurant/restimg/006/h116876a.jpg","11:30 ~ 03:00 1층마감 03:00 2층 마감 21:30","10대, 주차방법: 유료, 주차장소: 발렛파킹/발렛파킹 2000원","일본에서 저렴하고 알찬 참복요리 전문점으로 유명한 '현품복'의 한국분점으로 2003년에 개업하여 지금까지 일본정통의 맛으로 꾸준히 사랑 받는 곳 '현복집'. 이 곳은 유명인사들이 즐겨찾는 참복요리 전문점이다. 가격대는 한끼 식사로써 저렴한 편은 아니지만, 살아있는 참복만으로 요리를 하는것이 이집만의 매력이고, 요리의 질적인 면에서는 최고라고 칭해도 좋다. 조미료를 사용하지 않으며 재료는 매일 공급되는 살아있는 참복과 유기농으로 재배한 신선한 야채만을 사용한다. 또한 이곳에서는 복어의 참맛을 느낄 수 있도록 종이냄비를 사용하는데, 밖에서 안으로 열이 전달되는 보통냄비와는 달리 종이냄비는 열이 역순환되어 복어의 맛을 100% 즐길 수 있다. 고흥산 유자, 제주도산 명귤(스타치)열매와 유기농 간장으로 만든 폰즈소스는 복어의 맛을 배가시킨다. 최고의 참복요리를 한국에서도 맛볼 수 있다는 것만으로도 가볼만한 곳이다.",0,"10,000 ~ 20,000원",0,0,0,1810111416171820242731
7932,"탐스칼국수","한식-국수전문","(02) 336-6830","서울 마포구 동교동 177-22 1층",0,"가족외식 , 아이와 함께라면 , 술 못마시는 친구와 함께 , 점심식사 , 비오는날","/restaurant/restimg/001/zzmenuimg/h1195316_z.jpg","/restaurant/restimg/001/menuimg/h1195316.jpg,/restaurant/restimg/001/menuimg/h1195317.jpg,/restaurant/restimg/001/menuimg/h1195319.jpg,/restaurant/restimg/001/menuimg/h11953128.jpg,/restaurant/restimg/001/menuimg/h1195311.jpg,/restaurant/restimg/001/menuimg/h1195312.jpg,/restaurant/restimg/001/menuimg/h1195313.jpg,/restaurant/restimg/001/menuimg/h1195314.jpg,/restaurant/restimg/001/menuimg/h1195315.jpg,/restaurant/restimg/001/menuimg/h11953112.jpg,/restaurant/restimg/001/h119531a.jpg","11:00 ~ 24:00","주차안됨","젊은층이나 연인들이 모여드는 홍대입구역 주변 맛집, ""탐스칼국수""! 16시간 이상 우려낸 사골육수로 만드는 탐스 칼국수는 양을 조절해서 주고 공기밥은 공짜! 특히, 각종 해물과 독특한 소스와 숙주가 어우러진 해물칼국수는 이곳만이 가진 특별한 맛이다. 일본식 카레칼국수는 카레라이스와는 또 다른 느낌의 별미다. 홍대입구역 6번 출구 앞에 위치한 이곳은 전통적인 음식과 퓨전칼국수가 어우러져 다양한 세대가 칼국수를 함께할 수 있다. 여름별미로 콩국수와 열무국수도 하고 있어 뜨거운 국수를 싫어 하는 사람들도 어울릴 수 있는 집이다. 칼국수를 좋아한다면!!! 홍대역 6번출구 앞에 탐스칼국수에서 특별한 칼국수를 만나볼 수 있다.",0,"",0,0,0,456791011121314151617182526283031
7933,"알찬생선구이","한식","(033) 636-9590","강원 속초시 동명동 356-2",4.5,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 특별한 날엔 , 점심식사 , 드라이브 , 소주","/restaurant/restimg/002/zzmenuimg/h2013224_z.jpg","/restaurant/restimg/002/menuimg/h2013224.jpg,/restaurant/restimg/002/menuimg/h2013225.jpg,/restaurant/restimg/002/menuimg/h20132218.jpg,/restaurant/restimg/002/menuimg/h2013221.jpg,/restaurant/restimg/002/menuimg/h2013222.jpg,/restaurant/restimg/002/menuimg/h2013223.jpg,/restaurant/restimg/002/h201322a.jpg","09:00 ~ 24:00","30대, 주차방법: 무료, 주차장소: 업소앞","동명항 초입에 위치한 알찬생선구이는 음식점 경력이 오래된 사장이 직접 식자재구입과 조리를 책임지고있다. 매일 신선한 야채와 해산물을 구입해와 손님들에게 내놓는다. 큰 이익보다는 손님들에게 맛있고 신선한 음식을 내놓는다는 목표다. 전복해물뚝배기는 싱싱한 전복과 가리비, 각종 조개들이 푸짐하다. 생선구이는 싱싱한 생선을 노릇하게 잘 구워내어 손님들이 많이찾는다. 어머니의 손맛이 어려있는 알찬생선구이는 지역주민들과 여행객들의 입소문으로 유명해지고 있는 곳 이다.",0,"5,000 ~ 10,000원",0,0,0,1236710111415182123252830
7934,"가화만사성","중식","(02) 3142-6171","서울 서대문구 창천동 57-8",4,"가족외식 , 일상데이트 , 점심식사 , 비오는날 , 배달 가능 , 포장 가능 , 맥주 , 소주 , 사케/고량주/기타 , 중식 면요리","/restaurant/restimg/009/zzmenuimg/c1030196_z.jpg","/restaurant/restimg/009/menuimg/c1030196.jpg,/restaurant/restimg/009/menuimg/c10301940.jpg,/restaurant/restimg/009/menuimg/c10301944.jpg,/restaurant/restimg/009/menuimg/c1030191.jpg,/restaurant/restimg/009/menuimg/c1030192.jpg,/restaurant/restimg/009/menuimg/c1030193.jpg,/restaurant/restimg/009/menuimg/c1030194.jpg,/restaurant/restimg/009/menuimg/c1030195.jpg,/restaurant/restimg/009/c103019a.jpg","11:30 ~ 23:00","주차가능, 주차방법: 무료, 주차장소: 전용","신촌 중화요리 전문점 ""가화만사성"" 신촌 현대백화점 뒷편 먹자골목 초입에 위치하고 있는 중화요리 전문점 ""가화만사성"" 깔끔한 분위기와 맛있는 요리들이 가득한 중화요리 전문점이다. 참쌀 튀김옷으로 겉은 바삭 쫄깃하고 속은 부드러운 색다른 맛의 탕수육 ""꿔바로우""와 부드러운 닭다리살 튀김에 매콤한 고추기름과 진한 마늘 소스로 볶아낸 ""깐풍기"" 매콤한 청양고추가 들어가 감칠맛을 더욱 살린 ""청양고추볶음짜장""과 신선한 해산물이 푸짐하게 들어가고 진한 국물맛이 일품인 ""삼선짬뽕""은 이집에 대표 메뉴들이다. 안쪽으로 조용하게 식사를 할 수 있도록 개별 룸도 준비되어 있고 다양한 요리를 즐길 수 있도록 코스로도 요리가 준비되어 있어 회식 및 다양한 모임자리에 찾으면 좋은 맛집 이다. 정통 중화요리에 다양한 요리와 맛을 경험 할 수 있는 신촌 맛집 ""가화만사성""이다.",0,"10,000 ~ 20,000원",0,0,0,17891011131415161719222425282930
7077,"오통영(Oh통영) 청담점","한식-해물요리","(02) 544-2377","서울 강남구 청담동 88 한나빌딩 지하2층",3.7,"술 마시는 친구와 함께 , 전통 한국 음식(for 외국인) , 소개팅 , 일상데이트 , 점심식사 , 비오는날 , 주차공간 , 포장 가능 , 조개 , 전복&소라 , 기타 해산물 , 와인 , 국물요리 , 웰빙/건강식 , 밥 , 수요미식회","/restaurant/restimg/002/zzmenuimg/h12114215_z.jpg","/restaurant/restimg/002/menuimg/h12114215.jpg,/restaurant/restimg/002/menuimg/h12114241.jpg,/restaurant/restimg/002/menuimg/h12114216.jpg,/restaurant/restimg/002/menuimg/h1211421.jpg,/restaurant/restimg/002/menuimg/h1211422.jpg,/restaurant/restimg/002/menuimg/h1211423.jpg,/restaurant/restimg/002/h121142a.jpg","11:30 ~ 23:00 일요일 11:30~22:00 / 브레이크타임(매일) 15시~17시","주차가능, 주차방법: 무료, 주차장소: 발렛파킹","서울에서 남해 통영 전통의 맛을 즐길 수 있는 청담동맛집 오통영을 소개한다. 하얀 타일과 철재, 가죽을 활용한 세련된 인테리어의 오통영. 테이블은 파티션으로 나뉘어져 있어 함께 온 일행과 담소를 나누며 시간 보내기 좋다. 상호명에서 알 수 있듯이 해산물이 주된 요리인 오통영은 해산물의 특성상 메뉴가 조금씩 달라질 수 있다. 푸짐하게 들어간 전복과 무염버터를 넣어 비벼먹는 메뉴인 전복무쇠솥밥은 특유의 담백함으로 오통영 내 사랑받고 있는 메뉴이다. 서울 한복판에서 맛있는 남도 음식을 맛볼 수 있는 오통영의 방문을 추천한다.",0,"20,000 ~ 30,000원",0,0,0,18101112192024252931
7078,"고구려","한식-갈비","(041) 577-9253","충남 천안시 서북구 성정동 724-1",4,"가족외식 , 어른과 함께라면 , 일상데이트 , 점심식사 , 주차공간 , 24시간 맛집 , 돼지갈비 , 맥주 , 소주","/restaurant/restimg/009/zzmenuimg/h3025394_z.jpg","/restaurant/restimg/009/menuimg/h3025394.jpg,/restaurant/restimg/009/menuimg/h30253916.jpg,/restaurant/restimg/009/menuimg/h30253917.jpg,/restaurant/restimg/009/menuimg/h3025391.jpg,/restaurant/restimg/009/menuimg/h3025392.jpg,/restaurant/restimg/009/menuimg/h3025393.jpg,/restaurant/restimg/009/h302539a.jpg","00:00 ~ 24:00 월요일 : 00:00 ~ 22:00","5대, 주차방법: 무료, 주차장소: 업소앞","천안 성정동에 위치한 돼지갈비의 명가 고구려를 소개한다. 숯불에 구워 더욱 맛있는 돼지갈비를 저렴한 가격과 푸짐한 양을 먹을 수 있는 곳이고, 숯불이며 밑반찬 등 부족한 것들을 알아서 신경 써 주는 직원들의 서비스와 깔끔한 인상으로 신뢰감을 주는 사장님으로 더욱 기분 좋게 맛있는 고기를 먹을 수 있는 곳이다. 24시간 영업에 방과 홀이 나눠져 있고 테이블 사이도 넉넉하여 회식이며 모임을 하기에 좋은 곳이다.",0,"10,000 ~ 20,000원",0,0,0,123468121314151618212231
7079,"고향집시골밥상한정식","한식-한정식","(031) 948-5445","경기 파주시 탄현면 성동리 206-3",4,"가족외식 , 어른과 함께라면 , 전통 한국 음식(for 외국인) , 일상데이트 , 점심식사 , 접대 , 한정식 , 파주 장단콩축제 , 벽초지수목원 빛축제 , 파주 송어축제","/restaurant/restimg/003/zzmenuimg/h4929135_z.jpg","/restaurant/restimg/003/menuimg/h4929135.jpg,/restaurant/restimg/003/menuimg/h4929136.jpg,/restaurant/restimg/003/menuimg/h4929137.jpg,/restaurant/restimg/003/menuimg/h4929139.jpg,/restaurant/restimg/003/menuimg/h49291322.jpg,/restaurant/restimg/003/menuimg/h4929131.jpg,/restaurant/restimg/003/h492913a.jpg","11:00 ~ 21:30","15대, 주차방법: 무료, 주차장소: 업소앞","고향집시골밥상한정식은 돼지석쇠구이, 간장게장이 함께 나오는 정식메뉴가 인기인 한정식 전문점이다. 건물의 1층과 2층에서 모두 식사가 가능하며 상견례나 각종 연회의 경우 미리 예약하면 2층의 별실을 마련해 준다고 한다. 한정식에는 돼지석쇠구이, 이색전, 계란찜, 간장게장, 나물, 된장찌개 등이 제공된다.",0,"10,000 ~ 20,000원",0,0,0,78910121419242526272930
7157,"무교동일품낙지","한식-해물요리","(031) 216-0552","경기 수원시 영통구 원천동 29-47",3.4,"가족외식 , 어른과 함께라면 , 술 마시는 친구와 함께 , 일상데이트 , 더운날 , 주차공간 , 조개 , 낙지 , 맥주 , 소주 , 국물요리 , 매운음식 , 몸보신 , 해산물 보양식","/restaurant/restimg/008/zzmenuimg/h4936384_z.jpg","/restaurant/restimg/008/menuimg/h4936384.jpg,/restaurant/restimg/008/menuimg/h4936389.jpg,/restaurant/restimg/008/menuimg/h49363811.jpg,/restaurant/restimg/008/menuimg/h4936381.jpg,/restaurant/restimg/008/menuimg/h4936382.jpg,/restaurant/restimg/008/menuimg/h4936383.jpg,/restaurant/restimg/008/h493638a.jpg","10:00 ~ 22:00","6대, 주차방법: 무료, 주차장소: 업소앞","원천동 아주대 병원 맞은편, 20년 이상의 전통 낙지요리 전문점 무교동일품낙지. 입안이 얼얼하고 눈물 콧물 쏙 빼게 할 만큼 매운 맛이 그리울 때. 싱싱한 산낙지의 찰진 식감과 속 개운한 국물이 생각날 때. 좋은 사람과 함께하는 맛있는 밥 한끼가 간절할 때 찾기 좋은 곳이다.",0,"10,000 ~ 20,000원",0,0,0,1381416202123252930
7158,"딤섬9898","중식-일반","(070) 4548-9898","제주 제주시 노형동 3782-8 행복한 빌딩 102호",4,"가족외식 , 어른과 함께라면 , 아이와 함께라면 , 외국 현지 음식(for 외국인) , 일상데이트 , 점심식사 , 가성비 좋은 맛집 , 국물요리 , 중식 면요리","/restaurant/restimg/008/zzmenuimg/c60007812_z.jpg","/restaurant/restimg/008/menuimg/c60007812.jpg,/restaurant/restimg/008/menuimg/c60007844.jpg,/restaurant/restimg/008/menuimg/c6000783.jpg,/restaurant/restimg/008/menuimg/c6000784.jpg,/restaurant/restimg/008/menuimg/c6000781.jpg,/restaurant/restimg/008/menuimg/c6000782.jpg,/restaurant/restimg/008/c600078a.jpg","10:00 ~ 22:00","주차가능, 주차방법: 무료, 주차장소: 업소앞","제주도 딤섬 맛집 '딤섬9898'. 이곳은 제주공항 근처에 위치한 딤섬 맛집이다. 이곳은 대만에서 온 쉐프가 직접 요리해 더욱 맛있는 딤섬을 즐길 수 있다. 이곳은 육즙 가득한 빠따오와 고기와 새우를 한번에 맛 볼 수 있는 고기새우샤오마이가 인기 있는 메뉴라고 한다. 제주도에서 특별하고 맛있는 딤섬을 맛보고 싶다면 '딤섬9898'에 들러보는건 어떨까.",0,"10,000 ~ 20,000원",0,0,0,1456912151718192123252631
